game_id,hand_id,player,stack,hand_profit,bb_profit,cumulative_profit
GLOBAL,155,ClaudeBot,2940,-40,-2.0,-5870
GLOBAL,156,GPTBot,3170,170,8.5,27530
GLOBAL,156,GeminiBot,2850,-140,-7.0,-16980
GLOBAL,156,ClaudeBot,2980,0,0.0,-5870
GLOBAL,157,GPTBot,3400,400,20.0,27930
GLOBAL,157,GeminiBot,2990,0,0.0,-16980
GLOBAL,157,ClaudeBot,2610,-370,-18.5,-6240
GLOBAL,158,GPTBot,2810,-190,-9.5,27740
GLOBAL,158,GeminiBot,2990,0,0.0,-16980
GLOBAL,158,ClaudeBot,3200,220,11.0,-6020
GLOBAL,159,GPTBot,3910,910,45.5,28650
GLOBAL,159,GeminiBot,2990,0,0.0,-16980
GLOBAL,159,ClaudeBot,2100,-880,-44.0,-6900
GLOBAL,160,GPTBot,3220,220,11.0,28870
GLOBAL,160,GeminiBot,2800,-190,-9.5,-17170
GLOBAL,160,ClaudeBot,2980,0,0.0,-6900
GLOBAL,161,GPTBot,6060,3060,153.0,31930
GLOBAL,161,GeminiBot,2940,-50,-2.5,-17220
GLOBAL,161,ClaudeBot,0,-2980,-149.0,-9880
GLOBAL,162,GPTBot,3030,30,1.5,31960
GLOBAL,162,GeminiBot,2990,0,0.0,-17220
GLOBAL,162,ClaudeBot,2980,0,0.0,-9880
GLOBAL,163,GPTBot,3060,60,3.0,32020
GLOBAL,163,GeminiBot,2990,0,0.0,-17220
GLOBAL,163,ClaudeBot,2950,-30,-1.5,-9910
GLOBAL,164,GPTBot,3280,280,14.0,32300
GLOBAL,164,GeminiBot,2740,-250,-12.5,-17470
GLOBAL,164,ClaudeBot,2980,0,0.0,-9910
GLOBAL,165,GPTBot,3220,220,11.0,32520
GLOBAL,165,GeminiBot,2800,-190,-9.5,-17660
GLOBAL,165,ClaudeBot,2980,0,0.0,-9910
GLOBAL,166,GPTBot,3220,220,11.0,32740
GLOBAL,166,GeminiBot,2800,-190,-9.5,-17850
GLOBAL,166,ClaudeBot,2980,0,0.0,-9910
GLOBAL,167,GPTBot,3150,150,7.5,32890
GLOBAL,167,GeminiBot,2990,0,0.0,-17850
GLOBAL,167,ClaudeBot,2860,-120,-6.0,-10030
GLOBAL,168,GPTBot,3400,400,20.0,33290
GLOBAL,168,GeminiBot,2990,0,0.0,-17850
GLOBAL,168,ClaudeBot,2610,-370,-18.5,-10400
GLOBAL,169,GPTBot,2950,-50,-2.5,33240
GLOBAL,169,GeminiBot,3650,660,33.0,-17190
GLOBAL,169,ClaudeBot,2400,-580,-29.0,-10980
GLOBAL,170,GPTBot,3200,200,10.0,33440
GLOBAL,170,GeminiBot,2820,-170,-8.5,-17360
GLOBAL,170,ClaudeBot,2980,0,0.0,-10980
GLOBAL,171,GPTBot,3220,220,11.0,33660
GLOBAL,171,GeminiBot,2800,-190,-9.5,-17550
GLOBAL,171,ClaudeBot,2980,0,0.0,-10980
GLOBAL,172,GPTBot,3160,160,8.0,33820
GLOBAL,172,GeminiBot,2990,0,0.0,-17550
GLOBAL,172,ClaudeBot,2850,-130,-6.5,-11110
GLOBAL,173,GPTBot,3130,130,6.5,33950
GLOBAL,173,GeminiBot,2990,0,0.0,-17550
GLOBAL,173,ClaudeBot,2880,-100,-5.0,-11210
GLOBAL,174,GPTBot,3400,400,20.0,34350
GLOBAL,174,GeminiBot,2800,-190,-9.5,-17740
GLOBAL,174,ClaudeBot,2800,-180,-9.0,-11390
GLOBAL,175,GPTBot,3550,550,27.5,34900
GLOBAL,175,GeminiBot,2990,0,0.0,-17740
GLOBAL,175,ClaudeBot,2460,-520,-26.0,-11910
GLOBAL,176,GPTBot,2940,-60,-3.0,34840
GLOBAL,176,GeminiBot,1500,-1490,-74.5,-19230
GLOBAL,176,ClaudeBot,4560,1580,79.0,-10330
GLOBAL,177,GPTBot,3150,150,7.5,34990
GLOBAL,177,GeminiBot,2990,0,0.0,-19230
GLOBAL,177,ClaudeBot,2860,-120,-6.0,-10450
GLOBAL,178,GPTBot,3400,400,20.0,35390
GLOBAL,178,GeminiBot,2800,-190,-9.5,-19420
GLOBAL,178,ClaudeBot,2800,-180,-9.0,-10630
GLOBAL,179,GPTBot,3570,570,28.5,35960
GLOBAL,179,GeminiBot,2990,0,0.0,-19420
GLOBAL,179,ClaudeBot,2440,-540,-27.0,-11170
GLOBAL,180,GPTBot,0,-3000,-150.0,32960
GLOBAL,180,GeminiBot,2990,0,0.0,-19420
GLOBAL,180,ClaudeBot,6010,3030,151.5,-8140
GLOBAL,181,GPTBot,3150,150,7.5,33110
GLOBAL,181,GeminiBot,2990,0,0.0,-19420
GLOBAL,181,ClaudeBot,2860,-120,-6.0,-8260
GLOBAL,182,GPTBot,2620,-380,-19.0,32730
GLOBAL,182,GeminiBot,3600,610,30.5,-18810
GLOBAL,182,ClaudeBot,2780,-200,-10.0,-8460
GLOBAL,183,GPTBot,3060,60,3.0,32790
GLOBAL,183,GeminiBot,2990,0,0.0,-18810
GLOBAL,183,ClaudeBot,2950,-30,-1.5,-8490
GLOBAL,184,GPTBot,3030,30,1.5,32820
GLOBAL,184,GeminiBot,2990,0,0.0,-18810
GLOBAL,184,ClaudeBot,2980,0,0.0,-8490
GLOBAL,185,GPTBot,3220,220,11.0,33040
GLOBAL,185,GeminiBot,2800,-190,-9.5,-19000
GLOBAL,185,ClaudeBot,2980,0,0.0,-8490
GLOBAL,186,GPTBot,3400,400,20.0,33440
GLOBAL,186,GeminiBot,2800,-190,-9.5,-19190
GLOBAL,186,ClaudeBot,2800,-180,-9.0,-8670
GLOBAL,187,GPTBot,3490,490,24.5,33930
GLOBAL,187,GeminiBot,2990,0,0.0,-19190
GLOBAL,187,ClaudeBot,2520,-460,-23.0,-9130
GLOBAL,188,GPTBot,3030,30,1.5,33960
GLOBAL,188,GeminiBot,2990,0,0.0,-19190
GLOBAL,188,ClaudeBot,2980,0,0.0,-9130
GLOBAL,189,GPTBot,3310,310,15.5,34270
GLOBAL,189,GeminiBot,2990,0,0.0,-19190
GLOBAL,189,ClaudeBot,2700,-280,-14.0,-9410
GLOBAL,190,GPTBot,2940,-60,-3.0,34210
GLOBAL,190,GeminiBot,2800,-190,-9.5,-19380
GLOBAL,190,ClaudeBot,3260,280,14.0,-9130
GLOBAL,191,GPTBot,6010,3010,150.5,37220
GLOBAL,191,GeminiBot,2990,0,0.0,-19380
GLOBAL,191,ClaudeBot,0,-2980,-149.0,-12110
GLOBAL,192,GPTBot,3030,30,1.5,37250
GLOBAL,192,GeminiBot,2990,0,0.0,-19380
GLOBAL,192,ClaudeBot,2980,0,0.0,-12110
GLOBAL,193,GPTBot,3220,220,11.0,37470
GLOBAL,193,GeminiBot,2800,-190,-9.5,-19570
GLOBAL,193,ClaudeBot,2980,0,0.0,-12110
GLOBAL,194,GPTBot,3610,610,30.5,38080
GLOBAL,194,GeminiBot,2990,0,0.0,-19570
GLOBAL,194,ClaudeBot,2400,-580,-29.0,-12690
GLOBAL,195,GPTBot,3910,910,45.5,38990
GLOBAL,195,GeminiBot,2990,0,0.0,-19570
GLOBAL,195,ClaudeBot,2100,-880,-44.0,-13570
GLOBAL,196,GPTBot,3400,400,20.0,39390
GLOBAL,196,GeminiBot,2800,-190,-9.5,-19760
GLOBAL,196,ClaudeBot,2800,-180,-9.0,-13750
GLOBAL,197,GPTBot,3510,510,25.5,39900
GLOBAL,197,GeminiBot,2990,0,0.0,-19760
GLOBAL,197,ClaudeBot,2500,-480,-24.0,-14230
GLOBAL,198,GPTBot,3150,150,7.5,40050
GLOBAL,198,GeminiBot,2990,0,0.0,-19760
GLOBAL,198,ClaudeBot,2860,-120,-6.0,-14350
GLOBAL,199,GPTBot,3310,310,15.5,40360
GLOBAL,199,GeminiBot,2990,0,0.0,-19760
GLOBAL,199,ClaudeBot,2700,-280,-14.0,-14630
GLOBAL,200,GPTBot,3220,220,11.0,40580
GLOBAL,200,GeminiBot,2800,-190,-9.5,-19950
GLOBAL,200,ClaudeBot,2980,0,0.0,-14630
GLOBAL,201,GPTBot,4260,1260,63.0,41840
GLOBAL,201,GeminiBot,2940,-50,-2.5,-20000
GLOBAL,201,ClaudeBot,1800,-1180,-59.0,-15810
GLOBAL,202,GPTBot,3150,150,7.5,41990
GLOBAL,202,GeminiBot,2990,0,0.0,-20000
GLOBAL,202,ClaudeBot,2860,-120,-6.0,-15930
GLOBAL,203,GPTBot,3220,220,11.0,42210
GLOBAL,203,GeminiBot,2990,0,0.0,-20000
GLOBAL,203,ClaudeBot,2790,-190,-9.5,-16120
GLOBAL,204,GPTBot,3030,30,1.5,42240
GLOBAL,204,GeminiBot,2990,0,0.0,-20000
GLOBAL,204,ClaudeBot,2980,0,0.0,-16120
GLOBAL,205,GPTBot,3030,30,1.5,42270
GLOBAL,205,GeminiBot,2990,0,0.0,-20000
GLOBAL,205,ClaudeBot,2980,0,0.0,-16120
GLOBAL,206,GPTBot,3030,30,1.5,42300
GLOBAL,206,GeminiBot,2990,0,0.0,-20000
GLOBAL,206,ClaudeBot,2980,0,0.0,-16120
GLOBAL,207,GPTBot,3600,600,30.0,42900
GLOBAL,207,GeminiBot,2850,-140,-7.0,-20140
GLOBAL,207,ClaudeBot,2550,-430,-21.5,-16550
GLOBAL,208,GPTBot,3910,910,45.5,43810
GLOBAL,208,GeminiBot,2990,0,0.0,-20140
GLOBAL,208,ClaudeBot,2100,-880,-44.0,-17430
GLOBAL,209,GPTBot,3170,170,8.5,43980
GLOBAL,209,GeminiBot,2990,0,0.0,-20140
GLOBAL,209,ClaudeBot,2840,-140,-7.0,-17570
GLOBAL,210,GPTBot,3150,150,7.5,44130
GLOBAL,210,GeminiBot,2990,0,0.0,-20140
GLOBAL,210,ClaudeBot,2860,-120,-6.0,-17690
GLOBAL,211,GPTBot,3060,60,3.0,44190
GLOBAL,211,GeminiBot,2990,0,0.0,-20140
GLOBAL,211,ClaudeBot,2950,-30,-1.5,-17720
GLOBAL,212,GPTBot,3070,70,3.5,44260
GLOBAL,212,GeminiBot,2990,0,0.0,-20140
GLOBAL,212,ClaudeBot,2940,-40,-2.0,-17760
GLOBAL,213,GPTBot,3400,400,20.0,44660
GLOBAL,213,GeminiBot,2990,0,0.0,-20140
GLOBAL,213,ClaudeBot,2610,-370,-18.5,-18130
GLOBAL,214,GPTBot,3030,30,1.5,44690
GLOBAL,214,GeminiBot,2990,0,0.0,-20140
GLOBAL,214,ClaudeBot,2980,0,0.0,-18130
GLOBAL,215,GPTBot,3610,610,30.5,45300
GLOBAL,215,GeminiBot,2990,0,0.0,-20140
GLOBAL,215,ClaudeBot,2400,-580,-29.0,-18710
GLOBAL,216,GPTBot,3760,760,38.0,46060
GLOBAL,216,GeminiBot,2990,0,0.0,-20140
GLOBAL,216,ClaudeBot,2250,-730,-36.5,-19440
GLOBAL,217,GPTBot,6010,3010,150.5,49070
GLOBAL,217,GeminiBot,2990,0,0.0,-20140
GLOBAL,217,ClaudeBot,0,-2980,-149.0,-22420
GLOBAL,218,GPTBot,3220,220,11.0,49290
GLOBAL,218,GeminiBot,2800,-190,-9.5,-20330
GLOBAL,218,ClaudeBot,2980,0,0.0,-22420
GLOBAL,219,GPTBot,3310,310,15.5,49600
GLOBAL,219,GeminiBot,2990,0,0.0,-20330
GLOBAL,219,ClaudeBot,2700,-280,-14.0,-22700
GLOBAL,220,GPTBot,3030,30,1.5,49630
GLOBAL,220,GeminiBot,2990,0,0.0,-20330
GLOBAL,220,ClaudeBot,2980,0,0.0,-22700
GLOBAL,221,GPTBot,3610,610,30.5,50240
GLOBAL,221,GeminiBot,2990,0,0.0,-20330
GLOBAL,221,ClaudeBot,2400,-580,-29.0,-23280
GLOBAL,222,GPTBot,3030,30,1.5,50270
GLOBAL,222,GeminiBot,2990,0,0.0,-20330
GLOBAL,222,ClaudeBot,2980,0,0.0,-23280
GLOBAL,223,GPTBot,4160,1160,58.0,51430
GLOBAL,223,GeminiBot,2940,-50,-2.5,-20380
GLOBAL,223,ClaudeBot,1900,-1080,-54.0,-24360
GLOBAL,224,GPTBot,3480,480,24.0,51910
GLOBAL,224,GeminiBot,2760,-230,-11.5,-20610
GLOBAL,224,ClaudeBot,2760,-220,-11.0,-24580
GLOBAL,225,GPTBot,3030,30,1.5,51940
GLOBAL,225,GeminiBot,2990,0,0.0,-20610
GLOBAL,225,ClaudeBot,2980,0,0.0,-24580
GLOBAL,226,GPTBot,3030,30,1.5,51970
GLOBAL,226,GeminiBot,2990,0,0.0,-20610
GLOBAL,226,ClaudeBot,2980,0,0.0,-24580
GLOBAL,227,GPTBot,3220,220,11.0,52190
GLOBAL,227,GeminiBot,2800,-190,-9.5,-20800
GLOBAL,227,ClaudeBot,2980,0,0.0,-24580
GLOBAL,228,GPTBot,3710,710,35.5,52900
GLOBAL,228,GeminiBot,2990,0,0.0,-20800
GLOBAL,228,ClaudeBot,2300,-680,-34.0,-25260
GLOBAL,229,GPTBot,3220,220,11.0,53120
GLOBAL,229,GeminiBot,2800,-190,-9.5,-20990
GLOBAL,229,ClaudeBot,2980,0,0.0,-25260
GLOBAL,230,GPTBot,3400,400,20.0,53520
GLOBAL,230,GeminiBot,2800,-190,-9.5,-21180
GLOBAL,230,ClaudeBot,2800,-180,-9.0,-25440
GLOBAL,231,GPTBot,3170,170,8.5,53690
GLOBAL,231,GeminiBot,2990,0,0.0,-21180
GLOBAL,231,ClaudeBot,2840,-140,-7.0,-25580
GLOBAL,232,GPTBot,3030,30,1.5,53720
GLOBAL,232,GeminiBot,2990,0,0.0,-21180
GLOBAL,232,ClaudeBot,2980,0,0.0,-25580
GLOBAL,233,GPTBot,3150,150,7.5,53870
GLOBAL,233,GeminiBot,2990,0,0.0,-21180
GLOBAL,233,ClaudeBot,2860,-120,-6.0,-25700
GLOBAL,234,GPTBot,3220,220,11.0,54090
GLOBAL,234,GeminiBot,2800,-190,-9.5,-21370
GLOBAL,234,ClaudeBot,2980,0,0.0,-25700
GLOBAL,235,GPTBot,3210,210,10.5,54300
GLOBAL,235,GeminiBot,2990,0,0.0,-21370
GLOBAL,235,ClaudeBot,2800,-180,-9.0,-25880
GLOBAL,236,GPTBot,3210,210,10.5,54510
GLOBAL,236,GeminiBot,2990,0,0.0,-21370
GLOBAL,236,ClaudeBot,2800,-180,-9.0,-26060
GLOBAL,237,GPTBot,3030,30,1.5,54540
GLOBAL,237,GeminiBot,2990,0,0.0,-21370
GLOBAL,237,ClaudeBot,2980,0,0.0,-26060
GLOBAL,238,GPTBot,3070,70,3.5,54610
GLOBAL,238,GeminiBot,2990,0,0.0,-21370
GLOBAL,238,ClaudeBot,2940,-40,-2.0,-26100
GLOBAL,239,GPTBot,3030,30,1.5,54640
GLOBAL,239,GeminiBot,2990,0,0.0,-21370
GLOBAL,239,ClaudeBot,2980,0,0.0,-26100
GLOBAL,240,GPTBot,3030,30,1.5,54670
GLOBAL,240,GeminiBot,2990,0,0.0,-21370
GLOBAL,240,ClaudeBot,2980,0,0.0,-26100
GLOBAL,241,GPTBot,3220,220,11.0,54890
GLOBAL,241,GeminiBot,2800,-190,-9.5,-21560
GLOBAL,241,ClaudeBot,2980,0,0.0,-26100
GLOBAL,242,GPTBot,3170,170,8.5,55060
GLOBAL,242,GeminiBot,2990,0,0.0,-21560
GLOBAL,242,ClaudeBot,2840,-140,-7.0,-26240
GLOBAL,243,GPTBot,6010,3010,150.5,58070
GLOBAL,243,GeminiBot,2990,0,0.0,-21560
GLOBAL,243,ClaudeBot,0,-2980,-149.0,-29220
GLOBAL,244,GPTBot,3030,30,1.5,58100
GLOBAL,244,GeminiBot,2990,0,0.0,-21560
GLOBAL,244,ClaudeBot,2980,0,0.0,-29220
GLOBAL,245,GPTBot,3210,210,10.5,58310
GLOBAL,245,GeminiBot,2990,0,0.0,-21560
GLOBAL,245,ClaudeBot,2800,-180,-9.0,-29400
GLOBAL,246,GPTBot,3210,210,10.5,58520
GLOBAL,246,GeminiBot,2990,0,0.0,-21560
GLOBAL,246,ClaudeBot,2800,-180,-9.0,-29580
GLOBAL,247,GPTBot,3600,600,30.0,59120
GLOBAL,247,GeminiBot,2850,-140,-7.0,-21700
GLOBAL,247,ClaudeBot,2550,-430,-21.5,-30010
GLOBAL,248,GPTBot,3170,170,8.5,59290
GLOBAL,248,GeminiBot,2850,-140,-7.0,-21840
GLOBAL,248,ClaudeBot,2980,0,0.0,-30010
GLOBAL,249,GPTBot,3030,30,1.5,59320
GLOBAL,249,GeminiBot,2990,0,0.0,-21840
GLOBAL,249,ClaudeBot,2980,0,0.0,-30010
GLOBAL,250,GPTBot,3220,220,11.0,59540
GLOBAL,250,GeminiBot,2800,-190,-9.5,-22030
GLOBAL,250,ClaudeBot,2980,0,0.0,-30010
GLOBAL,251,GPTBot,3030,30,1.5,59570
GLOBAL,251,GeminiBot,2990,0,0.0,-22030
GLOBAL,251,ClaudeBot,2980,0,0.0,-30010
GLOBAL,252,GPTBot,3480,480,24.0,60050
GLOBAL,252,GeminiBot,2760,-230,-11.5,-22260
GLOBAL,252,ClaudeBot,2760,-220,-11.0,-30230
GLOBAL,253,GPTBot,3030,30,1.5,60080
GLOBAL,253,GeminiBot,2990,0,0.0,-22260
GLOBAL,253,ClaudeBot,2980,0,0.0,-30230
GLOBAL,254,GPTBot,3220,220,11.0,60300
GLOBAL,254,GeminiBot,2800,-190,-9.5,-22450
GLOBAL,254,ClaudeBot,2980,0,0.0,-30230
GLOBAL,255,GPTBot,3220,220,11.0,60520
GLOBAL,255,GeminiBot,2800,-190,-9.5,-22640
GLOBAL,255,ClaudeBot,2980,0,0.0,-30230
GLOBAL,256,GPTBot,3210,210,10.5,60730
GLOBAL,256,GeminiBot,2990,0,0.0,-22640
GLOBAL,256,ClaudeBot,2800,-180,-9.0,-30410
GLOBAL,257,GPTBot,3510,510,25.5,61240
GLOBAL,257,GeminiBot,2990,0,0.0,-22640
GLOBAL,257,ClaudeBot,2500,-480,-24.0,-30890
GLOBAL,258,GPTBot,3210,210,10.5,61450
GLOBAL,258,GeminiBot,2990,0,0.0,-22640
GLOBAL,258,ClaudeBot,2800,-180,-9.0,-31070
GLOBAL,259,GPTBot,3210,210,10.5,61660
GLOBAL,259,GeminiBot,2990,0,0.0,-22640
GLOBAL,259,ClaudeBot,2800,-180,-9.0,-31250
GLOBAL,260,GPTBot,3170,170,8.5,61830
GLOBAL,260,GeminiBot,2850,-140,-7.0,-22780
GLOBAL,260,ClaudeBot,2980,0,0.0,-31250
GLOBAL,261,GPTBot,3170,170,8.5,62000
GLOBAL,261,GeminiBot,2990,0,0.0,-22780
GLOBAL,261,ClaudeBot,2840,-140,-7.0,-31390
GLOBAL,262,GPTBot,3030,30,1.5,62030
GLOBAL,262,GeminiBot,2990,0,0.0,-22780
GLOBAL,262,ClaudeBot,2980,0,0.0,-31390
GLOBAL,263,GPTBot,2940,-60,-3.0,61970
GLOBAL,263,GeminiBot,2800,-190,-9.5,-22970
GLOBAL,263,ClaudeBot,3260,280,14.0,-31110
GLOBAL,264,GPTBot,3220,220,11.0,62190
GLOBAL,264,GeminiBot,2800,-190,-9.5,-23160
GLOBAL,264,ClaudeBot,2980,0,0.0,-31110
GLOBAL,265,GPTBot,3150,150,7.5,62340
GLOBAL,265,GeminiBot,2990,0,0.0,-23160
GLOBAL,265,ClaudeBot,2860,-120,-6.0,-31230
GLOBAL,266,GPTBot,3070,70,3.5,62410
GLOBAL,266,GeminiBot,2990,0,0.0,-23160
GLOBAL,266,ClaudeBot,2940,-40,-2.0,-31270
GLOBAL,267,GPTBot,3710,710,35.5,63120
GLOBAL,267,GeminiBot,2990,0,0.0,-23160
GLOBAL,267,ClaudeBot,2300,-680,-34.0,-31950
GLOBAL,268,GPTBot,3220,220,11.0,63340
GLOBAL,268,GeminiBot,2800,-190,-9.5,-23350
GLOBAL,268,ClaudeBot,2980,0,0.0,-31950
GLOBAL,269,GPTBot,3030,30,1.5,63370
GLOBAL,269,GeminiBot,2990,0,0.0,-23350
GLOBAL,269,ClaudeBot,2980,0,0.0,-31950
GLOBAL,270,GPTBot,4220,1220,61.0,64590
GLOBAL,270,GeminiBot,1800,-1190,-59.5,-24540
GLOBAL,270,ClaudeBot,2980,0,0.0,-31950
GLOBAL,271,GPTBot,3610,610,30.5,65200
GLOBAL,271,GeminiBot,2990,0,0.0,-24540
GLOBAL,271,ClaudeBot,2400,-580,-29.0,-32530
GLOBAL,272,GPTBot,3150,150,7.5,65350
GLOBAL,272,GeminiBot,2990,0,0.0,-24540
GLOBAL,272,ClaudeBot,2860,-120,-6.0,-32650
GLOBAL,273,GPTBot,2810,-190,-9.5,65160
GLOBAL,273,GeminiBot,2990,0,0.0,-24540
GLOBAL,273,ClaudeBot,3200,220,11.0,-32430
GLOBAL,274,GPTBot,3220,220,11.0,65380
GLOBAL,274,GeminiBot,2800,-190,-9.5,-24730
GLOBAL,274,ClaudeBot,2980,0,0.0,-32430
GLOBAL,275,GPTBot,3910,910,45.5,66290
GLOBAL,275,GeminiBot,2990,0,0.0,-24730
GLOBAL,275,ClaudeBot,2100,-880,-44.0,-33310
GLOBAL,276,GPTBot,3170,170,8.5,66460
GLOBAL,276,GeminiBot,2990,0,0.0,-24730
GLOBAL,276,ClaudeBot,2840,-140,-7.0,-33450
GLOBAL,277,GPTBot,3600,600,30.0,67060
GLOBAL,277,GeminiBot,2850,-140,-7.0,-24870
GLOBAL,277,ClaudeBot,2550,-430,-21.5,-33880
GLOBAL,278,GPTBot,3325,325,16.25,67385
GLOBAL,278,GeminiBot,2725,-265,-13.25,-25135
GLOBAL,278,ClaudeBot,2950,-30,-1.5,-33910
GLOBAL,279,GPTBot,3210,210,10.5,67595
GLOBAL,279,GeminiBot,2990,0,0.0,-25135
GLOBAL,279,ClaudeBot,2800,-180,-9.0,-34090
GLOBAL,280,GPTBot,3610,610,30.5,68205
GLOBAL,280,GeminiBot,2990,0,0.0,-25135
GLOBAL,280,ClaudeBot,2400,-580,-29.0,-34670
GLOBAL,281,GPTBot,3220,220,11.0,68425
GLOBAL,281,GeminiBot,2800,-190,-9.5,-25325
GLOBAL,281,ClaudeBot,2980,0,0.0,-34670
GLOBAL,282,GPTBot,3310,310,15.5,68735
GLOBAL,282,GeminiBot,2990,0,0.0,-25325
GLOBAL,282,ClaudeBot,2700,-280,-14.0,-34950
GLOBAL,283,GPTBot,2940,-60,-3.0,68675
GLOBAL,283,GeminiBot,2800,-190,-9.5,-25515
GLOBAL,283,ClaudeBot,3260,280,14.0,-34670
GLOBAL,284,GPTBot,3220,220,11.0,68895
GLOBAL,284,GeminiBot,2800,-190,-9.5,-25705
GLOBAL,284,ClaudeBot,2980,0,0.0,-34670
GLOBAL,285,GPTBot,4160,1160,58.0,70055
GLOBAL,285,GeminiBot,2940,-50,-2.5,-25755
GLOBAL,285,ClaudeBot,1900,-1080,-54.0,-35750
GLOBAL,286,GPTBot,3300,300,15.0,70355
GLOBAL,286,GeminiBot,2760,-230,-11.5,-25985
GLOBAL,286,ClaudeBot,2940,-40,-2.0,-35790
GLOBAL,287,GPTBot,5000,2000,100.0,72355
GLOBAL,287,GeminiBot,2000,-990,-49.5,-26975
GLOBAL,287,ClaudeBot,2000,-980,-49.0,-36770
GLOBAL,288,GPTBot,3190,190,9.5,72545
GLOBAL,288,GeminiBot,2990,0,0.0,-26975
GLOBAL,288,ClaudeBot,2820,-160,-8.0,-36930
GLOBAL,289,GPTBot,3710,710,35.5,73255
GLOBAL,289,GeminiBot,2990,0,0.0,-26975
GLOBAL,289,ClaudeBot,2300,-680,-34.0,-37610
GLOBAL,290,GPTBot,3760,760,38.0,74015
GLOBAL,290,GeminiBot,2990,0,0.0,-26975
GLOBAL,290,ClaudeBot,2250,-730,-36.5,-38340
GLOBAL,291,GPTBot,3210,210,10.5,74225
GLOBAL,291,GeminiBot,2990,0,0.0,-26975
GLOBAL,291,ClaudeBot,2800,-180,-9.0,-38520
GLOBAL,292,GPTBot,3230,230,11.5,74455
GLOBAL,292,GeminiBot,2990,0,0.0,-26975
GLOBAL,292,ClaudeBot,2780,-200,-10.0,-38720
GLOBAL,293,GPTBot,3220,220,11.0,74675
GLOBAL,293,GeminiBot,2800,-190,-9.5,-27165
GLOBAL,293,ClaudeBot,2980,0,0.0,-38720
GLOBAL,294,GPTBot,3220,220,11.0,74895
GLOBAL,294,GeminiBot,2800,-190,-9.5,-27355
GLOBAL,294,ClaudeBot,2980,0,0.0,-38720
GLOBAL,295,GPTBot,3030,30,1.5,74925
GLOBAL,295,GeminiBot,2990,0,0.0,-27355
GLOBAL,295,ClaudeBot,2980,0,0.0,-38720
GLOBAL,296,GPTBot,3400,400,20.0,75325
GLOBAL,296,GeminiBot,2800,-190,-9.5,-27545
GLOBAL,296,ClaudeBot,2800,-180,-9.0,-38900
GLOBAL,297,GPTBot,3220,220,11.0,75545
GLOBAL,297,GeminiBot,2800,-190,-9.5,-27735
GLOBAL,297,ClaudeBot,2980,0,0.0,-38900
GLOBAL,298,GPTBot,3030,30,1.5,75575
GLOBAL,298,GeminiBot,2990,0,0.0,-27735
GLOBAL,298,ClaudeBot,2980,0,0.0,-38900
GLOBAL,299,GPTBot,3610,610,30.5,76185
GLOBAL,299,GeminiBot,2990,0,0.0,-27735
GLOBAL,299,ClaudeBot,2400,-580,-29.0,-39480
GLOBAL,300,GPTBot,3400,400,20.0,76585
GLOBAL,300,GeminiBot,2800,-190,-9.5,-27925
GLOBAL,300,ClaudeBot,2800,-180,-9.0,-39660
GLOBAL,301,GPTBot,4630,1630,81.5,78215
GLOBAL,301,GeminiBot,2990,0,0.0,-27925
GLOBAL,301,ClaudeBot,1380,-1600,-80.0,-41260
GLOBAL,302,GPTBot,3400,400,20.0,78615
GLOBAL,302,GeminiBot,2800,-190,-9.5,-28115
GLOBAL,302,ClaudeBot,2800,-180,-9.0,-41440
GLOBAL,303,GPTBot,3030,30,1.5,78645
GLOBAL,303,GeminiBot,2990,0,0.0,-28115
GLOBAL,303,ClaudeBot,2980,0,0.0,-41440
GLOBAL,304,GPTBot,3030,30,1.5,78675
GLOBAL,304,GeminiBot,2990,0,0.0,-28115
GLOBAL,304,ClaudeBot,2980,0,0.0,-41440
GLOBAL,305,GPTBot,3070,70,3.5,78745
GLOBAL,305,GeminiBot,2990,0,0.0,-28115
GLOBAL,305,ClaudeBot,2940,-40,-2.0,-41480
GLOBAL,306,GPTBot,3220,220,11.0,78965
GLOBAL,306,GeminiBot,2800,-190,-9.5,-28305
GLOBAL,306,ClaudeBot,2980,0,0.0,-41480
GLOBAL,307,GPTBot,3210,210,10.5,79175
GLOBAL,307,GeminiBot,2990,0,0.0,-28305
GLOBAL,307,ClaudeBot,2800,-180,-9.0,-41660
GLOBAL,308,GPTBot,3450,450,22.5,79625
GLOBAL,308,GeminiBot,2990,0,0.0,-28305
GLOBAL,308,ClaudeBot,2560,-420,-21.0,-42080
GLOBAL,309,GPTBot,3220,220,11.0,79845
GLOBAL,309,GeminiBot,2800,-190,-9.5,-28495
GLOBAL,309,ClaudeBot,2980,0,0.0,-42080
GLOBAL,310,GPTBot,3120,120,6.0,79965
GLOBAL,310,GeminiBot,2990,0,0.0,-28495
GLOBAL,310,ClaudeBot,2890,-90,-4.5,-42170
GLOBAL,311,GPTBot,2950,-50,-2.5,79915
GLOBAL,311,GeminiBot,3070,80,4.0,-28415
GLOBAL,311,ClaudeBot,2980,0,0.0,-42170
GLOBAL,312,GPTBot,3070,70,3.5,79985
GLOBAL,312,GeminiBot,2990,0,0.0,-28415
GLOBAL,312,ClaudeBot,2940,-40,-2.0,-42210
GLOBAL,313,GPTBot,3260,260,13.0,80245
GLOBAL,313,GeminiBot,2800,-190,-9.5,-28605
GLOBAL,313,ClaudeBot,2940,-40,-2.0,-42250
